Age,Experience_Years,Gender_Male,Gender_Other,Education_Level_Graduate,Education_Level_PhD,Education_Level_Postgraduate,Job_Role_Data Analyst,Job_Role_HR Executive,Job_Role_Manager,Job_Role_Research Scholar,Job_Role_Sales Executive,Job_Role_Software Engineer,Job_Role_Teacher,Job_Role_Technician,Region_Rural,Region_Tier-2
28,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
37,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
28,4,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
43,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
29,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
40,5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
35,12,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
24,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
27,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
29,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
30,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
44,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
22,2,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
33,2,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
24,1,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
21,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
38,4,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
31,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
43,20,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
22,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
42,12,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
35,15,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
35,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
29,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
22,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
31,10,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
33,13,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
38,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
36,10,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
26,5,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
34,7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
34,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
35,13,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
39,2,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
29,5,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
31,3,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
23,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
27,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
31,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
32,6,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
36,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
40,15,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
40,11,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
40,6,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
43,11,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
41,16,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
34,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
40,15,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
47,13,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
22,2,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
31,11,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
30,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35,15,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
30,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
36,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
31,9,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
35,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
38,1,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
40,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
33,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
29,8,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
32,2,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
35,9,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
22,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
33,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
37,12,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
25,2,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
29,9,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
38,12,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
47,12,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
26,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
34,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
28,8,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
35,3,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
38,16,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
30,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
39,2,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
28,3,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
32,11,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
39,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
32,4,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
29,5,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
27,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
25,5,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
27,5,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
22,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
30,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
33,12,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
24,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
22,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
21,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
23,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
30,8,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
36,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
41,16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
33,10,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
39,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
42,14,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
21,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
47,18,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
33,11,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
25,1,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
21,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
28,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
36,15,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
39,12,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
39,12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
25,2,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
39,12,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
24,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
29,7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
38,8,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
42,8,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
36,9,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
21,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
39,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
39,8,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
37,10,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
28,5,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
40,17,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
26,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
23,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
37,13,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
38,11,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
22,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
27,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
26,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36,16,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
31,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
23,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40,17,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
29,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
29,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
21,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
41,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
31,11,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
31,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
31,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
33,7,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
37,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
36,9,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
32,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
27,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
41,14,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
30,6,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
26,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
35,7,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
28,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
32,11,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
33,9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
43,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40,10,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
35,2,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
49,5,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
28,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
25,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
24,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
40,1,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
42,22,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
33,10,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
34,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
33,10,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
25,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
35,7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
29,4,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
24,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
33,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
33,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
31,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
26,2,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
31,7,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
41,11,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
42,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
45,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
34,13,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
26,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
23,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26,6,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
36,7,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
31,8,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
37,7,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
32,12,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
33,13,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
32,6,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
37,9,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
25,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
34,7,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
29,5,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
30,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
33,12,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
47,25,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
38,12,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
29,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
31,7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
25,3,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
23,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
33,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
29,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21,1,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
41,15,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
21,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
21,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
32,7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
26,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
36,14,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
35,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
30,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
37,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
27,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
47,22,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
32,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
35,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
21,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
28,7,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
32,8,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
43,17,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
32,6,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
31,6,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
29,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
27,5,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
33,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
28,4,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
25,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
34,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
21,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
21,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
34,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
29,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
26,2,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
30,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
30,8,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
21,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
21,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
41,20,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
34,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21,1,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
27,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
33,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
38,11,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
33,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
24,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
22,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
33,10,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
28,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
32,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
29,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
21,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
27,2,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
39,14,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
26,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,1,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
21,0,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
33,13,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
30,4,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
37,8,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
31,6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
22,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
28,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
43,12,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
26,2,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
22,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
36,5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
36,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
27,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
38,15,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
34,6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
43,2,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
33,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
33,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30,6,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
36,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
27,5,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
30,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
33,11,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
40,13,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
28,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
34,4,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
30,10,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
43,18,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
35,15,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
38,14,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32,8,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
28,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
47,26,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
38,5,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
28,7,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
36,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
30,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
29,9,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
28,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
27,7,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
31,10,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
21,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True
34,14,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
21,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38,14,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
31,10,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
24,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
21,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
41,19,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36,15,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
45,23,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
21,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
44,21,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
35,3,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
25,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
29,8,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30,10,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
31,3,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
35,12,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
40,6,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
30,6,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
30,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
34,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
23,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
40,17,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
28,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
27,6,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
31,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
37,14,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
21,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
23,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
30,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
32,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
36,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
25,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
39,17,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
39,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
22,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
32,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
32,4,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
33,13,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True
26,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
21,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
35,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
29,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
32,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
32,12,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
22,2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
29,5,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
37,14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
29,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
24,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
40,6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
28,2,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
42,4,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
26,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
38,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
21,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
30,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
32,10,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
27,1,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
24,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
28,5,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
40,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33,8,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21,1,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
38,14,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
48,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
37,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
33,6,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
31,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
40,19,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36,10,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
33,8,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
28,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
35,8,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
26,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
49,13,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
37,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
34,14,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
36,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
29,8,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
26,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
